date,router_id,window,n_history,eta,weight_baseline,weight_cycle,weight_ziping,weight_qimen,weight_meihua,weight_liuyao_hash
2025-01-17,rolling_hedge_all_20,20,11,0.5707665450519638,0.17170663501825478,0.16192102582727086,0.172206745540545,0.16950664936524729,0.1623546654221375,0.16230427882654458
2025-01-20,rolling_hedge_all_20,20,12,0.5464673624331794,0.1717402573544676,0.16116015378648793,0.17204100987203857,0.16790933544531828,0.1621906250351364,0.1649586185065513
2025-01-21,rolling_hedge_all_20,20,13,0.5250288591669626,0.17272007113880214,0.16196466174482294,0.17108610283120562,0.16953657133606953,0.16050471714055728,0.1641878758085425
2025-01-22,rolling_hedge_all_20,20,14,0.5059304680103291,0.17235486183308998,0.16313238755865067,0.17059469538152955,0.17009421490826587,0.16322278154989955,0.16060105876856437
2025-01-23,rolling_hedge_all_20,20,15,0.4887752679542416,0.17234678676257753,0.16458875124820896,0.16893852828432926,0.17171725510782476,0.16294632032062792,0.15946235827643154
2025-01-24,rolling_hedge_all_20,20,16,0.47325461820621134,0.17148449011446223,0.16290157580769213,0.1688764205526147,0.17203310486348464,0.1637541395798343,0.16095026908191193
2025-01-27,rolling_hedge_all_20,20,17,0.4591244185118984,0.17232908165899635,0.16094757079905794,0.16863245593362858,0.1708589099623474,0.16627481786991868,0.16095716377605115
2025-02-05,rolling_hedge_all_20,20,18,0.44618873301528345,0.17172866377895768,0.16308689947087704,0.16832725217769362,0.17133582358503466,0.16720497165478362,0.1583163893326535
2025-02-06,rolling_hedge_all_20,20,19,0.434288222173642,0.17089601245457353,0.16295108532275304,0.16665877982888108,0.17277965124116162,0.1689513454713534,0.1577631256812774
2025-02-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.17059459538914032,0.16211535546535857,0.16532407593016257,0.1734021531773592,0.16924645668281732,0.15931736335516197
2025-02-10,rolling_hedge_all_20,20,20,0.4232917987899193,0.16840522904033836,0.16456538806925583,0.16442809434833494,0.17253850286813388,0.17023823655661768,0.15982454911731933
2025-02-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.16721762888827305,0.16644433319928606,0.16453764086305991,0.1759399150196231,0.16932698691383508,0.15653349511592277
2025-02-12,rolling_hedge_all_20,20,20,0.4232917987899193,0.16770671647469612,0.16453724804781072,0.1661170915527138,0.17579715657293063,0.17109363805381175,0.154748149298037
2025-02-13,rolling_hedge_all_20,20,20,0.4232917987899193,0.16674034586654715,0.16821493506012153,0.16555978233819948,0.17521709314182243,0.17083057784927005,0.15343726574403935
2025-02-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.16694616025244083,0.16935265295682517,0.16382920090542472,0.1722168459770718,0.1751590145445346,0.15249612536370283
2025-02-17,rolling_hedge_all_20,20,20,0.4232917987899193,0.16705454813927936,0.16649223173576136,0.16194177386899644,0.17421552756602673,0.1747561310193935,0.1555397876705427
2025-02-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.16609883642855236,0.16487993021530137,0.16065649694186301,0.17327177298652088,0.17777445019780447,0.157318513229958
2025-02-19,rolling_hedge_all_20,20,20,0.4232917987899193,0.16839071409260012,0.16348300171929891,0.16299276417539227,0.17352723055786595,0.17345359438560498,0.15815269506923774
2025-02-20,rolling_hedge_all_20,20,20,0.4232917987899193,0.16753807431250456,0.1655397044427879,0.16299256285257405,0.17249978360748064,0.1738002953292474,0.1576295794554054
2025-02-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.16840138671205496,0.16380521870857623,0.16209936940061542,0.17028236265800897,0.17426043935160251,0.16115122316914193
2025-02-24,rolling_hedge_all_20,20,20,0.4232917987899193,0.16835794841749235,0.16854797617403336,0.162491205932387,0.1679631126286468,0.17120366135511797,0.16143609549232257
2025-02-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.16877864075579652,0.1711498824689552,0.1622543926538346,0.16658043336522463,0.17037592485824193,0.16086072589794703
2025-02-26,rolling_hedge_all_20,20,20,0.4232917987899193,0.1681914554679893,0.17238248192688974,0.16228443305425996,0.1641938890172963,0.17284606006535666,0.16010168046820797
2025-02-27,rolling_hedge_all_20,20,20,0.4232917987899193,0.1689465857576111,0.17076078935912997,0.16215387771606057,0.16362275815742874,0.17261855491810776,0.16189743409166185
2025-02-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16934282905928177,0.16822705426856743,0.1653218213120152,0.1647069783233131,0.17133510994643683,0.1610662070903857
2025-03-03,rolling_hedge_all_20,20,20,0.4232917987899193,0.1702074096574441,0.17122562137670036,0.16521368161012365,0.16352067049468363,0.16981983650220583,0.1600127803588423
2025-03-04,rolling_hedge_all_20,20,20,0.4232917987899193,0.1697637883769271,0.17156787850900063,0.1645002968728888,0.16637422207542063,0.16615294926378998,0.16164086490197271
2025-03-05,rolling_hedge_all_20,20,20,0.4232917987899193,0.17067278509141423,0.1706802309513049,0.16608219109168013,0.16684247738211833,0.16372664955568206,0.16199566592780032
2025-03-06,rolling_hedge_all_20,20,20,0.4232917987899193,0.17095771978312235,0.17409247204991446,0.16703244076584003,0.16357653346559636,0.15927135467717107,0.1650694792583557
2025-03-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.17160917702618564,0.1761511413276006,0.16639343587111577,0.16523830514761279,0.1569142759947499,0.16369366463273521
2025-03-10,rolling_hedge_all_20,20,20,0.4232917987899193,0.17252975962961628,0.17689702570731808,0.16496229733785361,0.16749982241055833,0.1561470814408745,0.1619640134737792
2025-03-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.1733771284628427,0.17903531710458334,0.16748846321792843,0.16481322934838377,0.15318100950779895,0.1621048523584628
2025-03-12,rolling_hedge_all_20,20,20,0.4232917987899193,0.17337423460737586,0.1796098201388003,0.16707089442833856,0.16349805983687063,0.15376664625511782,0.1626803447334968
2025-03-13,rolling_hedge_all_20,20,20,0.4232917987899193,0.1726925224490295,0.17932708869033148,0.16746890265467443,0.16413693908357355,0.15262153045718155,0.16375301666520956
2025-03-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.17191910715166914,0.1792030852413764,0.16750168812528032,0.1667497057092507,0.14941262627700191,0.1652137874954215
2025-03-17,rolling_hedge_all_20,20,20,0.4232917987899193,0.17172767193609273,0.17848397433734176,0.16791122840323425,0.16723122350743602,0.1486250210519088,0.16602088076398655
2025-03-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.17252747868486257,0.17730050368251687,0.16820197036969217,0.16875541281347461,0.14734171986302674,0.16587291458642694
2025-03-19,rolling_hedge_all_20,20,20,0.4232917987899193,0.17167244600399362,0.17837554822857674,0.16335148275652206,0.17053361524209873,0.1503203402619644,0.16574656750684438
2025-03-20,rolling_hedge_all_20,20,20,0.4232917987899193,0.17293791195473948,0.17608831507623435,0.16443422537381017,0.17293238482921688,0.14909680766863778,0.16451035509736125
2025-03-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.17177656877053943,0.17411536668745806,0.16637845599834403,0.17265851805606494,0.15065208739848612,0.16441900308910762
2025-03-24,rolling_hedge_all_20,20,20,0.4232917987899193,0.171640984529128,0.17081044575708565,0.16645630448404847,0.172275719479923,0.15059132253730784,0.168225223212507
2025-03-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.1703299085539663,0.1699676351298678,0.16453164919006305,0.17484212403735708,0.15173035294626863,0.16859833014247722
2025-03-26,rolling_hedge_all_20,20,20,0.4232917987899193,0.16960225044043872,0.16778201764247697,0.16570862471065348,0.1776989374267289,0.1491366598841181,0.17007150989558387
2025-03-27,rolling_hedge_all_20,20,20,0.4232917987899193,0.16804256717183874,0.16734638648783162,0.16727126389019137,0.17864387891643277,0.14698040548963823,0.1717154980440673
2025-03-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16707191024935497,0.16888252728802072,0.16160059020049858,0.17598391956270043,0.14958189602282143,0.1768791566766039
2025-03-31,rolling_hedge_all_20,20,20,0.4232917987899193,0.16592395525877476,0.16511067895408443,0.16478807317782845,0.17710573097745175,0.1514344688951296,0.175637092736731
2025-04-01,rolling_hedge_all_20,20,20,0.4232917987899193,0.1663483037377866,0.16633669095184261,0.16804070167262725,0.17234288707563306,0.15191701368322463,0.17501440287888584
2025-04-02,rolling_hedge_all_20,20,20,0.4232917987899193,0.1658317523516546,0.16844855001202733,0.16550520009941935,0.17310189117327832,0.15146492013789536,0.17564768622572505
2025-04-03,rolling_hedge_all_20,20,20,0.4232917987899193,0.16581996455349685,0.16925795585971345,0.16553494861230933,0.17457856960532164,0.15149921124053814,0.1733093501286206
2025-04-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.1662535380510705,0.1642417889402741,0.1697131617505073,0.1699693163184232,0.1562031200359084,0.1736190749038165
2025-04-08,rolling_hedge_all_20,20,20,0.4232917987899193,0.16628808129988204,0.16544031816270283,0.1729366190110626,0.1663345213933861,0.15473583867656024,0.17426462145640625
2025-04-09,rolling_hedge_all_20,20,20,0.4232917987899193,0.1658490747312584,0.1639053683828749,0.17101949135269878,0.16743234808394403,0.1575762384788487,0.1742174789703753
2025-04-10,rolling_hedge_all_20,20,20,0.4232917987899193,0.16664593520291704,0.16242814996624672,0.17111895504959607,0.16932098961519823,0.1553353319898308,0.17515063817621118
2025-04-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.16740465195824522,0.1591854829187278,0.17100874059267693,0.1717432507981825,0.15716933974922745,0.17348853398293998
2025-04-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.16795270156532444,0.1589565056563283,0.17175386233595435,0.16973129055405234,0.15892117033726505,0.17268446955107553
2025-04-15,rolling_hedge_all_20,20,20,0.4232917987899193,0.16762963354162658,0.15922312102543904,0.17348949896885307,0.16930527574392637,0.15637848411190505,0.1739739866082499
2025-04-16,rolling_hedge_all_20,20,20,0.4232917987899193,0.16784587485777902,0.15888826908964981,0.17396555156062868,0.1661538061391347,0.15861520266882206,0.17453129568398587
2025-04-17,rolling_hedge_all_20,20,20,0.4232917987899193,0.16646364380999631,0.1580179867736013,0.17571155338865524,0.1648826509056315,0.16159144299477782,0.17333272212733783
2025-04-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.16617182601770733,0.16061660854905688,0.1720404572217082,0.16486785684736263,0.16344733502316022,0.17285591634100467
2025-04-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.16757747496957215,0.16186239455595236,0.1706306656655171,0.16355607899926228,0.16206213108276057,0.1743112547269355
2025-04-22,rolling_hedge_all_20,20,20,0.4232917987899193,0.16719944659090577,0.16192797491507202,0.1692714950561415,0.1655364741039974,0.16387961128642012,0.17218499804746312
2025-04-23,rolling_hedge_all_20,20,20,0.4232917987899193,0.16769355785224746,0.1595109298294029,0.17365786445452472,0.16453273605919935,0.1650015413226701,0.1696033704819555
2025-04-24,rolling_hedge_all_20,20,20,0.4232917987899193,0.167486955524243,0.16103467555063844,0.17000245773540795,0.16368210658360904,0.16687791429044807,0.17091589031565352
2025-04-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.16768528528028886,0.15847826238548532,0.17038796060486947,0.16409930146302773,0.1684656439002758,0.17088354636605285
2025-04-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16710145848862404,0.15993406197359156,0.17373224664999998,0.1644930755091619,0.1681505361187344,0.16658862125988808
2025-04-29,rolling_hedge_all_20,20,20,0.4232917987899193,0.16745475582314687,0.1651704575339354,0.1694710115814017,0.16441301076383188,0.16686406049471,0.1666267038029742
2025-04-30,rolling_hedge_all_20,20,20,0.4232917987899193,0.1659233764584289,0.16768016011897163,0.16890244868302934,0.16567634864794883,0.1654058489197487,0.16641181717187267
2025-05-06,rolling_hedge_all_20,20,20,0.4232917987899193,0.16493583369813633,0.1669332093734892,0.16868856679441532,0.16342858084615328,0.16845476460612507,0.16755904468168079
2025-05-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.16481332725539524,0.16244738730996233,0.16897033509449957,0.1643072649637834,0.17291295488544023,0.1665487304909192
2025-05-08,rolling_hedge_all_20,20,20,0.4232917987899193,0.16411655211140086,0.16498171949789286,0.1649438230925681,0.16685784454835587,0.1721090975590426,0.1669909631907398
2025-05-09,rolling_hedge_all_20,20,20,0.4232917987899193,0.16466380375722253,0.1646614611118505,0.16039917099223178,0.16959311611366637,0.17369188167404814,0.1669905663509807
2025-05-12,rolling_hedge_all_20,20,20,0.4232917987899193,0.16493552737721223,0.16462314836869554,0.16089631073244406,0.17028791510393387,0.17039298883279094,0.1688641095849234
2025-05-13,rolling_hedge_all_20,20,20,0.4232917987899193,0.1637254622400178,0.16479340498389883,0.1629022742953845,0.1710676195854272,0.17131831485420243,0.16619292404106917
2025-05-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.1640880555191623,0.16713091731973356,0.1645919462512649,0.16967960019261938,0.1665566767093926,0.1679528040078272
2025-05-15,rolling_hedge_all_20,20,20,0.4232917987899193,0.16317883423277627,0.1658555259067241,0.16575782317562066,0.1712804692494784,0.16580672482757178,0.16812062260782878
2025-05-16,rolling_hedge_all_20,20,20,0.4232917987899193,0.16406908773971882,0.16783466044986534,0.16511458241564347,0.17200712389105544,0.16538978335132884,0.16558476215238804
2025-05-19,rolling_hedge_all_20,20,20,0.4232917987899193,0.16286787324042049,0.1699402986594046,0.16345708183659444,0.17368650344871311,0.16664571351644983,0.16340252929841761
2025-05-20,rolling_hedge_all_20,20,20,0.4232917987899193,0.16411616090186282,0.17077564122390082,0.16501521972272928,0.17694259472858023,0.16143931508819992,0.1617110683347269
2025-05-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.16225698620951787,0.17142870789878414,0.16833944075610818,0.1738166142577996,0.16236557244919983,0.1617926784285904
2025-05-22,rolling_hedge_all_20,20,20,0.4232917987899193,0.16092849247390179,0.1714229254964244,0.1676105655492797,0.1781279340572345,0.16363155294913453,0.1582785294740251
2025-05-23,rolling_hedge_all_20,20,20,0.4232917987899193,0.16148997362473003,0.17355475075009635,0.1667508457441943,0.17652514891911178,0.16375515461676302,0.15792412634510453
2025-05-26,rolling_hedge_all_20,20,20,0.4232917987899193,0.162369202039396,0.17507234349931414,0.16302207221897458,0.1799827373328078,0.16147215893566289,0.15808148597384447
2025-05-27,rolling_hedge_all_20,20,20,0.4232917987899193,0.1622126354133526,0.17364555807949994,0.16415059800607726,0.1805783610302472,0.1633965313358303,0.15601631613499264
2025-05-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16232252114590978,0.1773664047262008,0.1639556320324141,0.18036576742988922,0.16015537966070562,0.15583429500488052
2025-05-29,rolling_hedge_all_20,20,20,0.4232917987899193,0.16242047366837595,0.1749677993165041,0.16537842888246598,0.18021884792372334,0.160354580816852,0.15665986939207854
2025-05-30,rolling_hedge_all_20,20,20,0.4232917987899193,0.16392988025354616,0.17218653868240194,0.1661664481355246,0.1811883438496593,0.15888046290760502,0.157648326171263
2025-06-03,rolling_hedge_all_20,20,20,0.4232917987899193,0.1641561114908573,0.16957276864478335,0.16293769070108496,0.18267446431554266,0.1630859232126203,0.15757304163511157
2025-06-04,rolling_hedge_all_20,20,20,0.4232917987899193,0.1642909392095576,0.16792769080394843,0.16592344203800669,0.17977385091201328,0.16313105946464956,0.1589530175718245
2025-06-05,rolling_hedge_all_20,20,20,0.4232917987899193,0.1643032705495263,0.16864573300317806,0.1665958933497439,0.17806035618045413,0.16310388103543777,0.15929086588165975
2025-06-06,rolling_hedge_all_20,20,20,0.4232917987899193,0.16366245807772853,0.16985498636911903,0.1682126978145128,0.1795716555507548,0.15934912671867238,0.15934907546921254
2025-06-09,rolling_hedge_all_20,20,20,0.4232917987899193,0.1633869653450751,0.16764610958742726,0.16727546357913078,0.1779361896396028,0.1621732470610842,0.16158202478767983
2025-06-10,rolling_hedge_all_20,20,20,0.4232917987899193,0.16286154133924372,0.16661223644362982,0.16689382744127212,0.1785309629836816,0.1649342647453595,0.16016716704681322
2025-06-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.16274595803947867,0.16745047864585008,0.16828181982268614,0.17650874044327636,0.1668481237702469,0.15816487927846193
2025-06-12,rolling_hedge_all_20,20,20,0.4232917987899193,0.16250475327490935,0.16708368347642083,0.1677056814116891,0.17603857914766216,0.16883517940769893,0.15783212328161952
2025-06-13,rolling_hedge_all_20,20,20,0.4232917987899193,0.16150281215045567,0.16711629997606012,0.16624969952266747,0.17569926643005793,0.17236491120418337,0.15706701071657544
2025-06-16,rolling_hedge_all_20,20,20,0.4232917987899193,0.16046666149348876,0.16601523932043918,0.16582458000016861,0.17456263937767905,0.17765487662699245,0.15547600318123203
2025-06-17,rolling_hedge_all_20,20,20,0.4232917987899193,0.16208917244080445,0.1644357496761718,0.1653717681471437,0.17551281016883954,0.17481240005680815,0.1577780995102325
2025-06-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.1620619415125368,0.16388548075508272,0.16351926267504735,0.1737060932989812,0.17638137836345832,0.16044584339489354
2025-06-19,rolling_hedge_all_20,20,20,0.4232917987899193,0.16324501436574393,0.1636013259874438,0.15828408820835163,0.1751115690235967,0.17834227135216044,0.16141573106270357
2025-06-20,rolling_hedge_all_20,20,20,0.4232917987899193,0.16398278781562273,0.1621406095957235,0.16031725528036964,0.17047322125494555,0.17806571237649904,0.16502041367683962
2025-06-23,rolling_hedge_all_20,20,20,0.4232917987899193,0.1637090148471859,0.16097462076451785,0.1630082728197832,0.16940332636020164,0.17539725896224342,0.16750750624606794
2025-06-24,rolling_hedge_all_20,20,20,0.4232917987899193,0.16338935739084887,0.16172725532509225,0.16502568343720955,0.16650814448223625,0.17438775930594574,0.16896180005866748
2025-06-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.16399345239563795,0.1619011170674009,0.16795702704088464,0.1643571877470975,0.17288499220152095,0.168906223547458
2025-06-26,rolling_hedge_all_20,20,20,0.4232917987899193,0.16479472711967955,0.1610476689175467,0.16775291441445864,0.163470956934942,0.17327330541024605,0.1696604272031271
2025-06-27,rolling_hedge_all_20,20,20,0.4232917987899193,0.1639508928446787,0.16247156476896185,0.16771137440873002,0.16196604068287862,0.1725566458818012,0.1713434814129497
2025-06-30,rolling_hedge_all_20,20,20,0.4232917987899193,0.1626837181519779,0.1650295687466256,0.1646740726346278,0.1614600960055868,0.17649314545399844,0.16965939900718344
2025-07-01,rolling_hedge_all_20,20,20,0.4232917987899193,0.16338297395777607,0.1647865390426064,0.164376689480724,0.1610315089534116,0.1759673312778005,0.17045495728768129
2025-07-02,rolling_hedge_all_20,20,20,0.4232917987899193,0.16379729348901992,0.16295673505151406,0.16368013746654927,0.1633049044302617,0.17639632828502097,0.1698646012776341
2025-07-03,rolling_hedge_all_20,20,20,0.4232917987899193,0.1653546271579392,0.16585986053194166,0.16155924016585355,0.16443066373355536,0.17370933935488422,0.16908626905582583
2025-07-04,rolling_hedge_all_20,20,20,0.4232917987899193,0.16565676134154259,0.16822333850654872,0.16181455296276784,0.16053095771435197,0.1740376895563974,0.16973669991839152
2025-07-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.16494497948946443,0.16944959622663552,0.16529699738251,0.15959851714844112,0.17322907657868852,0.16748083317426038
2025-07-08,rolling_hedge_all_20,20,20,0.4232917987899193,0.1641831146845789,0.17272429804661563,0.16624691424656346,0.15769535609252308,0.17240087087850817,0.16674944605121073
2025-07-09,rolling_hedge_all_20,20,20,0.4232917987899193,0.16464418207325054,0.17609075493242748,0.1619536095531902,0.1608440454680636,0.1670356878455389,0.1694317201275292
2025-07-10,rolling_hedge_all_20,20,20,0.4232917987899193,0.16502170260535695,0.17222704277570972,0.16101085675691904,0.16289404836319654,0.16852869772496193,0.17031765177385577
2025-07-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.16548820571922837,0.17530063897889084,0.15786167055228614,0.1620031159624523,0.16891171530775223,0.17043465347939016
2025-07-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.16560249357942966,0.17647018826552693,0.15825959275750656,0.16233055297207374,0.16564972440854447,0.17168744801691865
2025-07-15,rolling_hedge_all_20,20,20,0.4232917987899193,0.1646588807343081,0.17818895987251565,0.15944499268688017,0.16131279030017162,0.1647191510981046,0.1716752253080199
2025-07-16,rolling_hedge_all_20,20,20,0.4232917987899193,0.16479677124420483,0.1766759783388081,0.16119776558092044,0.15803620640750993,0.16482878216753016,0.17446449626102647
2025-07-17,rolling_hedge_all_20,20,20,0.4232917987899193,0.16464074830056022,0.17264207250823535,0.1686770291574353,0.15776320313846467,0.1616286223001387,0.17464832459516583
2025-07-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.16334908680294796,0.17809339862470047,0.16961550879901885,0.15868543716477226,0.15953776116183013,0.17071880744673026
2025-07-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.1629961541839504,0.18174476412015392,0.16475147067291251,0.1607803019588649,0.16231281612248497,0.16741449294163332
2025-07-22,rolling_hedge_all_20,20,20,0.4232917987899193,0.1624019577761769,0.18523017529927807,0.16405794875604462,0.16019799146079913,0.1618297656817226,0.16628216102597862
2025-07-23,rolling_hedge_all_20,20,20,0.4232917987899193,0.16154792548072613,0.1884681509479536,0.16297233135889908,0.1599155477876983,0.1609534309351811,0.1661426134895419
2025-07-24,rolling_hedge_all_20,20,20,0.4232917987899193,0.16038160223024311,0.19086239528623836,0.16265897038929394,0.1579862998122822,0.16290003776590972,0.1652106945160326
2025-07-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.16171794515484061,0.19200718192104033,0.16105428550236506,0.1582304654436581,0.163427407835232,0.1635627141428638
2025-07-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16241230581124486,0.18576635581811846,0.1641649098317943,0.1582335012861599,0.16399089508489972,0.16543203216778277
2025-07-29,rolling_hedge_all_20,20,20,0.4232917987899193,0.1628632679734741,0.18795599112318875,0.16420744379154803,0.15569620974743403,0.1636900774206239,0.16558700994373118
2025-07-30,rolling_hedge_all_20,20,20,0.4232917987899193,0.16245827098999707,0.18963206307683705,0.16230135146374305,0.15704761126708583,0.16250525487504444,0.16605544832729252
2025-07-31,rolling_hedge_all_20,20,20,0.4232917987899193,0.1612247671959678,0.18726154870056394,0.1626973080098682,0.1571542766631174,0.16465412960901557,0.16700796982146704
2025-08-01,rolling_hedge_all_20,20,20,0.4232917987899193,0.1627424085187951,0.18322834204155652,0.16330035498919818,0.1613764655990752,0.16521186435277269,0.16414056449860237
2025-08-04,rolling_hedge_all_20,20,20,0.4232917987899193,0.16472741463721155,0.18060429814386728,0.16214334290315324,0.1621770863833839,0.16296238757841702,0.167385470353967
2025-08-05,rolling_hedge_all_20,20,20,0.4232917987899193,0.1658465670187695,0.18083391879986574,0.16115165349999314,0.1612788850760566,0.16247714166728594,0.16841183393802928
2025-08-06,rolling_hedge_all_20,20,20,0.4232917987899193,0.16589953346485,0.18001241675587568,0.1612585178769253,0.15797717108056608,0.1653060853600493,0.16954627546173368
2025-08-07,rolling_hedge_all_20,20,20,0.4232917987899193,0.16383421921671013,0.18692272269668608,0.1626024072624662,0.1540691722171661,0.16363235803099485,0.1689391205759766
2025-08-08,rolling_hedge_all_20,20,20,0.4232917987899193,0.1652632920658345,0.18883909844376293,0.16290619745497775,0.15496492535919926,0.15840416391794948,0.1696223227582761
2025-08-11,rolling_hedge_all_20,20,20,0.4232917987899193,0.16534464579031216,0.18831701971484038,0.16242312962448632,0.15524062721945217,0.16051723448549163,0.16815734316541728
2025-08-12,rolling_hedge_all_20,20,20,0.4232917987899193,0.16457255459383846,0.1869938145184127,0.16445540557189245,0.15417187197375698,0.16320144374232579,0.16660490959977362
2025-08-13,rolling_hedge_all_20,20,20,0.4232917987899193,0.16396189960965524,0.1866421844779268,0.16658754676051155,0.15765087030578884,0.1622358757815515,0.1629216230645661
2025-08-14,rolling_hedge_all_20,20,20,0.4232917987899193,0.16423422879749836,0.18814062350359048,0.16496468431306038,0.15938695865780197,0.16155296352354254,0.16172054120450627
2025-08-15,rolling_hedge_all_20,20,20,0.4232917987899193,0.1655133057617863,0.18524917488868278,0.16234799946913053,0.1615470816347864,0.16226023194634698,0.16308220629926695
2025-08-18,rolling_hedge_all_20,20,20,0.4232917987899193,0.16622957675476288,0.1819484572148217,0.16510753320395183,0.1593960490753039,0.16289387775776945,0.16442450599339029
2025-08-19,rolling_hedge_all_20,20,20,0.4232917987899193,0.16707076676164068,0.17816175079333194,0.16696895934910017,0.1597086843590298,0.16407489882941764,0.16401493990747976
2025-08-20,rolling_hedge_all_20,20,20,0.4232917987899193,0.16776929078900069,0.1738321613977858,0.16748783405465045,0.1606737815526767,0.1667023924637752,0.16353453974211113
2025-08-21,rolling_hedge_all_20,20,20,0.4232917987899193,0.16863953880353363,0.1742700705912187,0.1667450300519239,0.1632901249271241,0.16425601293865344,0.1627992226875461
2025-08-22,rolling_hedge_all_20,20,20,0.4232917987899193,0.16824682613506323,0.17251626883402293,0.16961285781185864,0.16393735372694787,0.16304805827313257,0.16263863521897473
2025-08-25,rolling_hedge_all_20,20,20,0.4232917987899193,0.16753728057020548,0.17618445907218072,0.17038408688051274,0.16209180714359603,0.16129774797025948,0.16250461836324556
2025-08-26,rolling_hedge_all_20,20,20,0.4232917987899193,0.1667001728796175,0.17447475204220306,0.17176025804675987,0.16381360018292798,0.1604916131577529,0.16275960369073858
2025-08-27,rolling_hedge_all_20,20,20,0.4232917987899193,0.16809350001188889,0.17543559536953252,0.17101695103792347,0.16199193000504108,0.15932539198002293,0.16413663159559105
2025-08-28,rolling_hedge_all_20,20,20,0.4232917987899193,0.16763609338422594,0.17479152382280488,0.17304941612311434,0.16258168113707414,0.1561034326193534,0.16583785291342742
2025-08-29,rolling_hedge_all_20,20,20,0.4232917987899193,0.16566726269506277,0.1740814396025413,0.1722182464122584,0.16200313508424316,0.15821199937563626,0.1678179168302579
