branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,58,0.6964171018183729,0.2516126231552358,0.4757652389231336,0.5063613231552163,-0.0039321147743291,-0.0019392064109353
cycle,59,0.6922719914139484,0.2495566535267871,0.505005005005005,0.5190839694656488,0.0002129956300953,0.0001167632175133
cycle,60,0.6915537027253197,0.2492175278536648,0.5042937674516622,0.5139949109414759,0.000931284318724,0.0004558888906355
cycle,61,0.6940600867891977,0.2504561864890665,0.4912280701754385,0.5038167938931297,-0.001575099745154,-0.000782769744766
cycle,62,0.6950984499301872,0.2509802378630951,0.487619198145514,0.4987277353689567,-0.0026134628861435,-0.0013068211187946
cycle,63,0.6944464124118533,0.250650782393945,0.4908065960697541,0.4961832061068702,-0.0019614253678096,-0.0009773656496445
cycle,64,0.6929364903882609,0.2499117677248633,0.4937042305463358,0.5012722646310432,-0.0004515033442171,-0.0002383509805628
cycle,65,0.6927357409102872,0.2497875292746877,0.5032927664506611,0.549618320610687,-0.0002507538662435,-0.0001141125303872
cycle,66,0.6929703687956855,0.2498861387289186,0.5001317106580265,0.5241730279898219,-0.0004853817516418,-0.0002127219846181
cycle,67,0.6927759796297985,0.2497949213953131,0.5035825298983194,0.5267175572519084,-0.0002909925857548,-0.0001215046510127
cycle,68,0.6939480913006124,0.2503709459232264,0.4956798904167325,0.5241730279898219,-0.0014631042565687,-0.0006975291789259
cycle,69,0.6934784073168896,0.2501516049130584,0.4962330751804436,0.5063613231552163,-0.0009934202728458,-0.0004781881687579
cycle,70,0.6919676832774101,0.2494115207663614,0.5053474527158738,0.5241730279898219,0.0005173037666336,0.000261895977939
cycle,71,0.6960418605472282,0.2514449518524145,0.4753964490806596,0.4885496183206106,-0.0035568735031844,-0.0017715351081141
cycle,72,0.6956237173670499,0.251227882065372,0.4846425372741162,0.4987277353689567,-0.0031387303230061,-0.0015544653210716
cycle,73,0.6946238619268417,0.2507234072087065,0.4902007270428323,0.5139949109414759,-0.0021388748827979,-0.0010499904644061
cycle,74,0.6948127714029072,0.2508230217147953,0.4914124650966756,0.4987277353689567,-0.0023277843588634,-0.0011496049704949
cycle,75,0.6932071866831063,0.250022311528826,0.4928876244665718,0.5368956743002544,-0.0007221996390626,-0.0003488947845255
cycle,76,0.6929613464740246,0.2498919609186686,0.4939939939939939,0.5521628498727735,-0.0004763594299809,-0.0002185441743682
cycle,77,0.6935788763243793,0.2501941499124305,0.4964438122332859,0.5292620865139949,-0.0010938892803356,-0.0005207331681301
cycle,78,0.6939974699387236,0.2504069348961906,0.4940466782572046,0.5063613231552163,-0.0015124828946798,-0.0007335181518902
cycle,79,0.6958619204445561,0.2513477295428613,0.4762657394236341,0.5114503816793893,-0.0033769334005123,-0.0016743127985608
cycle,80,0.6947971058328319,0.2508239548050203,0.4835625098782993,0.5190839694656488,-0.0023121187887882,-0.0011505380607199
cycle,81,0.6961790430059661,0.2515196919795604,0.4724197882092619,0.5038167938931297,-0.0036940559619224,-0.0018462752352599
cycle,82,0.6985310592123921,0.2526740921201523,0.4634371213318582,0.4987277353689567,-0.0060460721683484,-0.0030006753758519
cycle,83,0.696046571663501,0.2514319096149413,0.4795585058742954,0.5114503816793893,-0.0035615846194573,-0.0017584928706408
cycle,84,0.6931522091877028,0.2500103429142011,0.4958379432063643,0.5139949109414759,-0.0006672221436591,-0.0003369261699007
cycle,85,0.6914852213676701,0.2491923094493662,0.499736578683947,0.5216284987277354,0.0009997656763736,0.0004811072949341
cycle,86,0.6918877173853797,0.249389684066348,0.4958379432063642,0.5267175572519084,0.000597269658664,0.0002837326779523
cycle,87,0.6928532578506308,0.2498440579718614,0.496996996996997,0.5267175572519084,-0.000368270806587,-0.0001706412275609
cycle,88,0.6921077766692221,0.2494784173621612,0.5022917654496601,0.5216284987277354,0.0003772103748216,0.0001949993821391
cycle,89,0.6933993242124102,0.2501109459906298,0.493546177756704,0.5114503816793893,-0.0009143371683665,-0.0004375292463293
cycle,90,0.6941644146792901,0.250511757472321,0.4869343027237763,0.5165394402035624,-0.0016794276352464,-0.0008383407280205
cycle,91,0.6936286633619448,0.2502409076031579,0.4905168326220958,0.5165394402035624,-0.0011436763179011,-0.0005674908588574
cycle,92,0.6941606459108374,0.2504997801229499,0.4914124650966757,0.5165394402035624,-0.0016756588667936,-0.0008263633786494
cycle,93,0.6926170677288505,0.2497348756468991,0.503003003003003,0.5190839694656488,-0.0001320806848067,-6.145890259873221e-05
cycle,94,0.6936322862855014,0.2502338543024013,0.4997629208155524,0.5114503816793893,-0.0011472992414577,-0.0005604375581008
cycle,95,0.693651321937454,0.2502436711181317,0.498551182761709,0.5267175572519084,-0.0011663348934103,-0.0005702543738312
cycle,96,0.6942293160589476,0.250536137072125,0.4878562773299615,0.5216284987277354,-0.0017443290149038,-0.0008627203278245
cycle,97,0.6924997710183036,0.2496702839295049,0.5029766608713976,0.5114503816793893,-1.478397425991318e-05,3.132814795470118e-06
cycle,98,0.6928238642006294,0.2498546551170182,0.4934144670986776,0.4961832061068702,-0.0003388771565856,-0.0001812383727178
cycle,99,0.6943303212955569,0.2506059044918768,0.4820610083767979,0.4936386768447837,-0.0018453342515132,-0.0009324877475763
cycle,100,0.6955738287478749,0.2512062342331394,0.4808756124545598,0.5190839694656488,-0.0030888417038311,-0.0015328174888389
cycle,101,0.6972098088213292,0.2520294120769734,0.4706548653917075,0.4961832061068702,-0.0047248217772855,-0.0023559953326729
cycle,102,0.6974076852396993,0.2521244986169442,0.4724724724724725,0.4936386768447837,-0.0049226981956556,-0.0024510818726437
cycle,103,0.6951956404478137,0.2510258669488562,0.4817975870607449,0.5216284987277354,-0.0027106534037699,-0.0013524502045557
cycle,104,0.6931841340957804,0.2500196209883861,0.4973131025762605,0.5292620865139949,-0.0006991470517366,-0.0003462042440856
cycle,105,0.6936084587823763,0.2502270455805938,0.4899636478583847,0.5318066157760815,-0.0011234717383326,-0.0005536288362933
cycle,106,0.6938569450759811,0.2503676350989011,0.4844054580896686,0.5165394402035624,-0.0013719580319373,-0.0006942183546007
cycle,107,0.6945164690456384,0.2506919574269003,0.4798482693219535,0.5114503816793893,-0.0020314820015946,-0.0010185406825998
cycle,108,0.6931185954341517,0.2499922518306376,0.4866708814077234,0.5419847328244275,-0.0006336083901079,-0.0003188350863371
cycle,109,0.6898762358770066,0.2483771102569241,0.5161477266740425,0.539440203562341,0.002608751167037,0.0012963064873762
cycle,110,0.6913583906304724,0.2491079188139872,0.5045308466361098,0.5419847328244275,0.0011265964135712,0.0005654979303131
cycle,111,0.6923205915090583,0.2495960287215106,0.4966018650229177,0.5139949109414759,0.0001643955349853,7.738802278983714e-05
cycle,112,0.6920271926682826,0.249456904605871,0.4986038670249197,0.5114503816793893,0.0004577943757611,0.0002165121384294
cycle,113,0.6922099520281935,0.2495346984464456,0.5026868974237395,0.5139949109414759,0.0002750350158502,0.0001387182978548
cycle,114,0.6921188206220822,0.2494947957089821,0.5058479532163742,0.5267175572519084,0.0003661664219615,0.0001786210353182
cycle,115,0.6927823811277591,0.2498103074664854,0.501633212159528,0.544529262086514,-0.0002973940837154,-0.000136890722185
cycle,116,0.692650334537673,0.2497515454460349,0.5015805278963174,0.5190839694656488,-0.0001653474936292,-7.812870173445896e-05
cycle,117,0.6955265272455943,0.2511833220909049,0.4831146936410095,0.5089058524173028,-0.0030415402015505,-0.0015099053466045
cycle,118,0.6932297995939124,0.2500393590506584,0.4937832569411517,0.5190839694656488,-0.0007448125498686,-0.000365942306358
cycle,119,0.6944122197156559,0.2506133261580021,0.4916758864127285,0.5139949109414759,-0.0019272326716122,-0.0009399094137017
cycle,120,0.6937680274320891,0.2503017194501248,0.4928349402033612,0.5089058524173028,-0.0012830403880453,-0.0006283027058243
